ID,Language_ID,Concept,Form,Comment,Segments,Source
west_ding_kamtsha_mpume__water,west_ding_kamtsha_mpume,water,madzá,,,
west_ding_kamtsha_mpume__what,west_ding_kamtsha_mpume,what,ngi,,,
west_ding_kamtsha_mpume__what_s2,west_ding_kamtsha_mpume,what,byɛ,,,
west_ding_kamtsha_mpume__white,west_ding_kamtsha_mpume,white,pɛ́,,,
west_ding_kamtsha_mpume__white_s2,west_ding_kamtsha_mpume,white,mundɛl,,,
west_ding_kamtsha_mpume__who,west_ding_kamtsha_mpume,who,na,,,
west_ding_kamtsha_mpume__woman,west_ding_kamtsha_mpume,woman,mɔka:r,,,
duma_lastourville__all,duma_lastourville,all,bósì,,,
duma_lastourville__arm,duma_lastourville,arm,-ɔ̀gɔ̀,,,
duma_lastourville__ashes,duma_lastourville,ashes,mú-tóyì,,,
duma_lastourville__bark,duma_lastourville,bark,lípálù,,,
duma_lastourville__belly,duma_lastourville,belly,m-óyì,,,
duma_lastourville__big,duma_lastourville,big,búlà,,,
duma_lastourville__bird,duma_lastourville,bird,ódì/ɲódì,,,
duma_lastourville__black,duma_lastourville,black,lívíndù,,,
duma_lastourville__blood,duma_lastourville,blood,má-kìlá,,,
duma_lastourville__bone,duma_lastourville,bone,ívíʃì,,,
duma_lastourville__breast,duma_lastourville,breast,líbɛ́ɛ́lɔ̀,,,
duma_lastourville__cold,duma_lastourville,cold,píyù,,,
duma_lastourville__dog,duma_lastourville,dog,m-bwándì,,,
duma_lastourville___to_be_dry,duma_lastourville,to_be_dry,íkáɲà,,,
duma_lastourville__ear,duma_lastourville,ear,lítswì,,,
duma_lastourville__egg,duma_lastourville,egg,lí-bì,,,
duma_lastourville__eye,duma_lastourville,eye,dísù,,,
duma_lastourville__fat,duma_lastourville,fat,máádì,,,
duma_lastourville__feather,duma_lastourville,feather,lítsálà,,,
duma_lastourville__fire,duma_lastourville,fire,mbágù,,,
duma_lastourville__fish,duma_lastourville,fish,tswì,,,
duma_lastourville__full,duma_lastourville,full,íróndà,,,
duma_lastourville__full_s2,duma_lastourville,full,fwee,,,
duma_lastourville__good,duma_lastourville,good,búkwɛ̀,,,
duma_lastourville__ground,duma_lastourville,ground,tɔ́tɔ̀,,,
duma_lastourville__hair,duma_lastourville,hair,lítsúgì,,,
duma_lastourville__head,duma_lastourville,head,mútswɛ̀,,,
duma_lastourville__heart,duma_lastourville,heart,mútémà,,,
duma_lastourville__horn,duma_lastourville,horn,lítsɛ́mbɔ̀,,,
duma_lastourville__knee,duma_lastourville,knee,líbɔ́ngɔ̀ (bɔ̌ngɔ̀),,,
duma_lastourville__leaf,duma_lastourville,leaf,líkáyà,,,
duma_lastourville__leg,duma_lastourville,leg,gúlù,,,
duma_lastourville__liver,duma_lastourville,liver,líbálì,,,
duma_lastourville__louse,duma_lastourville,louse,tʃínà,,,
duma_lastourville__man,duma_lastourville,man,libáála,,,
duma_lastourville__many,duma_lastourville,many,kúnà,,,
duma_lastourville__meat,duma_lastourville,meat,ɲámà,,,
duma_lastourville__moon,duma_lastourville,moon,tsúngì,,,
duma_lastourville__mountain,duma_lastourville,mountain,múkúdì (kùdì),,,
duma_lastourville__mouth,duma_lastourville,mouth,múɲwà,,,
duma_lastourville__nail,duma_lastourville,nail,líɲárà/yǎ́rà,,,
duma_lastourville__name,duma_lastourville,name,kúmbù,,,
duma_lastourville__neck,duma_lastourville,neck,líkíngù,,,
duma_lastourville__new,duma_lastourville,new,ɲáɲì,,,
duma_lastourville__night,duma_lastourville,night,ípúndù,,,
duma_lastourville__nose,duma_lastourville,nose,lí-yǔlù,,,
duma_lastourville__one,duma_lastourville,one,múmɔ̀,,,
duma_lastourville__path,duma_lastourville,path,n-sélà,,,
duma_lastourville__person,duma_lastourville,person,múútù,,,
duma_lastourville__rain,duma_lastourville,rain,mbúlà,,,
duma_lastourville__red,duma_lastourville,red,líbɛ́ngù,,,
duma_lastourville__root,duma_lastourville,root,mú-kàngà,,,
duma_lastourville__sand,duma_lastourville,sand,múnséyì,,,
duma_lastourville__seed,duma_lastourville,seed,mbútú,,,
duma_lastourville__skin,duma_lastourville,skin,mú-kànsà,,,
duma_lastourville__sleep_n,duma_lastourville,sleep_n,ʃyɔ́lɔ̀,,,
duma_lastourville__small,duma_lastourville,small,kêge,,,
duma_lastourville__smoke,duma_lastourville,smoke,mútútù,,,
duma_lastourville__star,duma_lastourville,star,mbúlálà,,,
duma_lastourville__stone,duma_lastourville,stone,lí-mányà,,,
duma_lastourville__sun,duma_lastourville,sun,mú-yì,,,
duma_lastourville__swim,duma_lastourville,swim,íyɔ́bɔ̀,,,
duma_lastourville__tail,duma_lastourville,tail,mukéla,,,
duma_lastourville__to_bite,duma_lastourville,to_bite,íkágà,,,
duma_lastourville__to_burn,duma_lastourville,to_burn,íɲɛ́ngísɛ̀,,,
duma_lastourville__to_come,duma_lastourville,to_come,íyángà,,,
duma_lastourville__to_die,duma_lastourville,to_die,íkwà,,,
duma_lastourville__to_drink,duma_lastourville,to_drink,íɲwà,,,
duma_lastourville__to_eat,duma_lastourville,to_eat,ítʃà,,,
duma_lastourville__to_fly,duma_lastourville,to_fly,íyíbá,,,
duma_lastourville__to_give,duma_lastourville,to_give,ívɛ́dɛ̀,,,
duma_lastourville__to_hear,duma_lastourville,to_hear,íyógà,,,
duma_lastourville__to_kill,duma_lastourville,to_kill,íbómà,,,
duma_lastourville__to_know,duma_lastourville,to_know,íyábà,,,
duma_lastourville__to_lie_down,duma_lastourville,to_lie_down,ílásà,,,
duma_lastourville__to_say,duma_lastourville,to_say,ílɛ́lɛ̀,,,
duma_lastourville__to_see,duma_lastourville,to_see,ímɔ́nɔ̀,,,
duma_lastourville__to_sit,duma_lastourville,to_sit,ítʃálà,,,
duma_lastourville__to_stand,duma_lastourville,to_stand,ítɛ́mínɛ̀,,,
duma_lastourville__to_walk,duma_lastourville,to_walk,ílándà,,,
duma_lastourville__tongue,duma_lastourville,tongue,lǐmi,,,
duma_lastourville__tooth,duma_lastourville,tooth,díɲù,,,
duma_lastourville__tree,duma_lastourville,tree,mútì,,,
duma_lastourville__two,duma_lastourville,two,byɔ́lɛ̀,,,
duma_lastourville__warm_weather,duma_lastourville,warm_weather,mbágù,,,
duma_lastourville__water,duma_lastourville,water,máámbà,,,
duma_lastourville__what,duma_lastourville,what,bíkì,,,
duma_lastourville__white,duma_lastourville,white,lívúkù (vùka),,,
duma_lastourville__who,duma_lastourville,who,nà,,,
duma_lastourville__woman,duma_lastourville,woman,múkásù,,,
tio_bali_fatundu__all,tio_bali_fatundu,all,lodiyabisol,,,
tio_bali_fatundu__all_s2,tio_bali_fatundu,all,mwiyɛnvu,,,
tio_bali_fatundu__ashes,tio_bali_fatundu,ashes,ŋkɛt,,,
tio_bali_fatundu__bark,tio_bali_fatundu,bark,lipus,,,
tio_bali_fatundu__belly,tio_bali_fatundu,belly,dum/madum,,,
tio_bali_fatundu__big,tio_bali_fatundu,big,binɛn,,,
tio_bali_fatundu__bird,tio_bali_fatundu,bird,nwin/banwin,,,
tio_bali_fatundu__black,tio_bali_fatundu,black,ipit,,,
tio_bali_fatundu__blood,tio_bali_fatundu,blood,makil,,,
tio_bali_fatundu__bone,tio_bali_fatundu,bone,efa/bifa,,,
tio_bali_fatundu__breast,tio_bali_fatundu,breast,biin/mabiin,,,
tio_bali_fatundu__cloud,tio_bali_fatundu,cloud,atite manvul,,,
tio_bali_fatundu__cold,tio_bali_fatundu,cold,dizil,,,
tio_bali_fatundu__dog,tio_bali_fatundu,dog,mbwa/bambwa,,,
tio_bali_fatundu___to_be_dry,tio_bali_fatundu,to_be_dry,ewuŋ,,,
tio_bali_fatundu__ear,tio_bali_fatundu,ear,wattse,,,
tio_bali_fatundu__egg,tio_bali_fatundu,egg,kɛ/makɛ,,,
