Language_ID,Concept_ID,Form,Comment,Cognateset
Tumbuka,cloud,bingu,,4
Tumbuka,cloud,m-tambo,,6
Tumbuka,cold,zizira,,7
Tumbuka,come,iza,,1
Tumbuka,dig,jima,,16
Tumbuka,dig,kumba,,5
Tumbuka,die,fwa,,1
Tumbuka,dog,ncheʋe,,6
Tumbuka,drink,mwa,,1
Tumbuka,dry,yumo,,1
Tumbuka,dry,mizo,,13
Tumbuka,ear,khutu,,1
Tumbuka,eat,rya,,1
Tumbuka,egg,sumbi,,11
Tumbuka,elephant,zovu,,1
Tumbuka,eye,jiso,,1
Tumbuka,fall,wa,,1
Tumbuka,fat,ma-futa,,1
Tumbuka,feather,lu-hungwa,,4
Tumbuka,finger,mu-nwe,,1
Tumbuka,fire,moto,,2
Tumbuka,fish,somba,,3
Tumbuka,fly,membe,,4
Tumbuka,fly,nyezi,,1
Tumbuka,full,zura (be full),,1
Tumbuka,give,pa,,1
Tumbuka,give,pereka,,8
Tumbuka,give,ninka,,3
Tumbuka,go to,ya,,1
Tumbuka,go to,ruta,,6
Tumbuka,go to,rata,,13
Tumbuka,hair,sisi,,2
Tumbuka,head,mutu,,1
Tumbuka,hear,pulika,,3
Tumbuka,heart,m-tima,,3
Tumbuka,horn,sengwe,,8
Tumbuka,house,nyumba,,2
Tumbuka,kill,koma,,3
Tumbuka,kill,puzura,,16
Tumbuka,knee,khongono,,20
Tumbuka,know,manya,,4
Tumbuka,laugh,seka,,1
Tumbuka,leaf,hamba,,4
Tumbuka,leg,rundi,,16
Tumbuka,liver,chi-ʋindi,,2
Tumbuka,long,tari,,2
Tumbuka,louse,nyinda,,2
Tumbuka,man,mwanarumi,,1
Tumbuka,many,nandi,,13
Tumbuka,meat,nyama,,1
Tumbuka,milk,m-kaka,,6
Tumbuka,milk,suru,,23
Tumbuka,milk,lu-kama,,16
Tumbuka,milk,lu-ʋisi,,1
Tumbuka,moon,mw-ezi,,1
Tumbuka,mountain,phiri,,4
Tumbuka,mouth,mlomo,,1
Tumbuka,name,zina,,1
Tumbuka,nail,njoʋe,,15
Tumbuka,neck,mkosi,,5
Tumbuka,new,pya,,1
Tumbuka,night,u-siku,,1
Tumbuka,nose,mpuno,,3
Tumbuka,one,mo,,1
Tumbuka,one,moza,,
Tumbuka,path,ntowa,,7
Tumbuka,person,mu-ntu,,1
Tumbuka,rain,vula,,1
Tumbuka,rain (v),rokwa,,4
Tumbuka,river,m-ronga,,5
Tumbuka,root,m-sisi,,4
Tumbuka,root,nkorozi,,28
Tumbuka,sand,m-chenga,,4
Tumbuka,see,wona,,1
Tumbuka,seed,njere,,18
Tumbuka,short,fupi,,1
Tumbuka,"sick, be",rwara,,2
Tumbuka,sit,khara,,1
Tumbuka,skin,chi-kumba,,5
Tumbuka,skin,chi-papa,,30
Tumbuka,sleep (v),gona tulo,,7
Tumbuka,small,choko,,32
Tumbuka,small,ntini,,33
Tumbuka,small,doko,,5
Tumbuka,small,dono,,34
Tumbuka,smoke,josi,,1
Tumbuka,snake,njoka,,1
Tumbuka,speak,yowoya,,38
Tumbuka,speak,nena,,24
Tumbuka,speak,dumba,,39
Tumbuka,stand,ima,,1
Tumbuka,steal,iba,,1
Tumbuka,stone,li-bwe,,1
Tumbuka,sun,dazi,,2
Tumbuka,tail,m-chira,,1
Tumbuka,tail,ch-owa,,13
Tumbuka,thirst,nyota,,1
Tumbuka,tongue,lu-limi,,1
Tumbuka,tooth,jino,,1
Tumbuka,tree,kuni,,17
Tumbuka,two,ʋiri,,1
Tumbuka,walk,enda,,1
Tumbuka,water,maji,,1
Tumbuka,what,nchichi,,1
Tumbuka,white,tuʋa,,4
Tumbuka,who,njani,,1
Tumbuka,wind,mpepo,,5
Tumbuka,woman,mwanakazi,,2
Chewa,all,nse,,1
Chewa,arm,m-kono,,4
Chewa,ashes,chi-pala,,12
Chewa,ashes,phulusa,,13
Chewa,bark,khungwa,,19
Chewa,belly,mimba,,2
Chewa,big,kulu,,3
Chewa,bird,mbalame,,4
Chewa,bite,luma,,2
Chewa,black,m-kuda,,7
Chewa,blood,ma-gazi,,4
Chewa,bone,fupa,,1
Chewa,breast,bere,,2
Chewa,burn,tentha,,7
Chewa,burn,psa,,1
Chewa,cloud,m-tambo,,6
Chewa,cold,zizira,,7
Chewa,come,bwera,,5
Chewa,come,dza,,2
Chewa,dig,kumba,,5
Chewa,die,fa,,1
Chewa,dog,galu,,1
Chewa,dog,mbwa,,2
Chewa,drink,mwa,,1
Chewa,dry,uma,,1
Chewa,ear,khutu,,1
Chewa,eat,dya,,1
Chewa,egg,dzira,,12
Chewa,elephant,njovu,,1
Chewa,eye,diso,,1
Chewa,fall,gwa,,1
Chewa,fat,ma-futa,,1
Chewa,feather,nthenga,,3
Chewa,finger,ch-ala,,2
Chewa,fire,moto,,2
Chewa,fish,nsomba,,3
Chewa,fly,mbembe (housefly),,4
Chewa,full,dzadza (be full),,2
Chewa,give,patsa,,7
Chewa,give,pereka,,8
Chewa,go to,pita,,7
Chewa,hair,tsitsi,,2
Chewa,head,mu-tu,,1
Chewa,hear,mva,,1
Chewa,heart,m-tima,,3
Chewa,horn,nyanga,,1
Chewa,house,nyumba,,2
Chewa,kill,pha,,1
Chewa,knee,bondo,,4
Chewa,know,dziwa,,1
Chewa,laugh,seka,,1
Chewa,leaf,tsamba,,4
Chewa,leg,mw-endo,,14
Chewa,liver,chi-windi,,2
Chewa,long,tali,,2
Chewa,louse,nsabwe,,5
Chewa,man,mw-amuna,,2
Chewa,many,mbiri,,7
Chewa,meat,nyama,,1
Chewa,milk,m-kaka,,6
Chewa,milk,ma-ziwa,,18
Chewa,moon,mw-ezi,,1
Chewa,mountain,phiri,,4
Chewa,mouth,kamwa,,2
Chewa,name,dz-ina,,1
Chewa,nail,khadaba,,10
Chewa,neck,khosi,,5
Chewa,new,tsopano,,1
Chewa,night,usiku,,1
Chewa,nose,mphuno,,3
Chewa,one,modzi,,1
Chewa,path,njira,,1
Chewa,person,mu-nthu,,1
Chewa,rain,mvula,,1
Chewa,rain (v),gwa mvula,,6
Chewa,river,m-tsinje,,10
Chewa,river,m-fuleni,,6
Chewa,river,dambo,,15
Chewa,root,mu-zu,,8
Chewa,sand,m-chenga,,4
Chewa,see,ona,,1
Chewa,seed,mbewu,,2
Chewa,short,fupi,,1
Chewa,"sick, be",dwala,,2
Chewa,sit,khala,,1
Chewa,skin,khungu (human),,18
Chewa,skin,chi-kopa,,3
Chewa,skin,chi-kuluwo,,19
Chewa,skin,chi-kumba (animals),,5
Chewa,sleep (v),"gona (sleep, lie down)",,7
Chewa,small,ng'ono,,13
Chewa,smoke,utsi,,1
Chewa,snake,njoka,,1
Chewa,speak,lankhula ~ yankhula,,10
Chewa,speak,nena,,24
Chewa,speak,simba,,25
Chewa,stand,ima,,1
Chewa,steal,ba,,1
Chewa,stone,mw-ala,,5
Chewa,sun,dzuwa,,1
Chewa,tail,m-chira,,1
Chewa,thirst,ludzu,,10
Chewa,thirst,chi-pemba,,11
Chewa,tongue,li-lime,,1
Chewa,tongue,li-laka,,2
Chewa,tooth,dz-ino,,1
Chewa,tree,m-tengo,,13
Chewa,two,wiri,,1
Chewa,walk,yenda,,1
Chewa,water,madzi,,1
Chewa,what,ti,,1
Chewa,white,yera,,6
Chewa,who,ya-ni,,1
Chewa,wind,mphepo,,5
Chewa,wind,mpweya,,5
Chewa,woman,m-kazi,,2
Yao,all,ose,,1
Yao,arm,m-kono,,4
Yao,ashes,li-iu,,14
Yao,bark,li-kungwa,,19
Yao,belly,lu-tumbo,,8
Yao,big,kulungwa,,10
Yao,bird,chi-juni,,1
Yao,bite,luma,,2
Yao,black,piiliu,,22
Yao,blood,my-asi,,4
Yao,bone,li-upa,,1
Yao,breast,li-veele,,2
Yao,burn,kolela,,13
Yao,burn,ocha,,6
Yao,burn,tinika ~ tinisya,,3
Yao,cloud,li-unde,,17
Yao,cold,ma-lili,,17
Yao,come,ika,,6
Yao,dig,sola,,10
Yao,die,wa,,1
Yao,dog,mbwa,,1
Yao,drink,ng'wa,,1
Yao,dry,juumu,,1
Yao,ear,li-wiwi,,1
Yao,eat,lya,,1
Yao,egg,li-ndanda,,5
Yao,elephant,ndembo,,2
Yao,eye,li-iso,,1
Yao,fall,gwa,,1
Yao,fat,ma-uta,,1
Yao,feather,li-nyunya,,15
Yao,finger,ch-ala,,2
Yao,fire,m-ooto,,2
Yao,fish,somba,,3
Yao,fly,membe,,4
Yao,full,gumbala,,4
Yao,give,pa,,1
Yao,go to,aula,,8
Yao,hair,umbo,,9
Yao,head,m-twe,,1
Yao,hear,piikana,,3
Yao,heart,m-tima,,3
Yao,horn,m-sengo,,8
Yao,house,nyumba,,2
Yao,kill,ulaga,,2
Yao,knee,li-lungo,,9
Yao,know,lyuva,,5
Yao,laugh,seka,,1
Yao,leaf,li-samba,,4
Yao,leg,lu-kongolo,,12
Yao,leg,ngwasala,,13
Yao,liver,li-tooga,,7
Yao,long,leeu,,1
Yao,louse,njipi,,10
Yao,man,jwannume,,1
Yao,many,jinji,,1
Yao,meat,nyama,,1
Yao,milk,ma-siwa,,18
Yao,moon,mw-esi,,1
Yao,mountain,li-tumbi,,2
Yao,mouth,ka-ng'wa,,2
Yao,name,li-ina,,1
Yao,nail,lu-koose,,11
Yao,neck,lu-kosi,,5
Yao,new,mpya,,1
Yao,night,chilo,,2
Yao,nose,mbula,,4
Yao,one,mo,,1
Yao,path,li-tala,,2
Yao,person,mu-ndu,,1
Yao,rain,ula,,1
Yao,rain (v),nya,,2
Yao,river,lu-sulo,,7
Yao,root,m-chiga,,7
Yao,sand,m-sanga,,4
Yao,see,?,,?
Yao,seed,mbeju,,2
Yao,short,jiipi,,1
Yao,"sick, be",lwala,,2
Yao,sit,tambalika,,6
Yao,skin,li-pende,,8
Yao,sleep (v),gona,,7
Yao,small,mwana,,14
Yao,small,nandi,,10
Yao,small,nondi,,10
Yao,smoke,lyosi,,1
Yao,snake,li-joka,,1
Yao,speak,saala,,9
Yao,stand,ima,,1
Yao,steal,jiiva,,1
Yao,stone,li-ganga,,4
Yao,sun,lyuva,,1
Yao,tail,m-chila,,1
Yao,thirst,njota,,1
Yao,tongue,lu-limi,,1
Yao,tooth,liino,,1
Yao,tree,chi-teela ~ m-teela,,6
Yao,two,vili,,1
Yao,walk,enda,,1
Yao,water,meesi,,1
Yao,what,chichi,,1
Yao,white,swela,,6
Yao,who,nduu-ni,,1
Yao,wind,mbungo,,7
Yao,woman,jwambumba,,9
Yao,woman,jwamkongwe,,10
Koti,all,oʃi,,1
Koti,arm,n-khono,,4
Koti,ashes,fuutha,,5
Koti,bark,li-kula,,2
Koti,belly,nʈhupo,,8
Koti,belly,e-rukulu,,9
Koti,big,wulu,,3
Koti,big,ene,,1
Koti,bird,mw-anyaɳi,,1
Koti,bite,luma,,2
Koti,black,oriipa (be black),,25
Koti,blood,taamu,,6
Koti,bone,li-khongolo,,5
Koti,breast,n-ziwa,,3
Koti,burn,paʈa,,14
Koti,burn,lulula,,15
Koti,cloud,li-wiku,,4
Koti,cold,zizima,,7
Koti,come,ta,,1
Koti,dig,o-thipa,,2
Koti,die,fwa,,1
Koti,dog,mw-anapwa,,1
Koti,drink,nywa,,1
Koti,dry,wuuma,,1
Koti,ear,nʃiilo,,3
Koti,eat,ca,,1
Koti,egg,laai,,6
Koti,elephant,ʈheepo,,2
Koti,eye,liiʃo,,1
Koti,fall,o-kwa,,1
Koti,fat,ma-fuʈha,,1
Koti,feather,n-renga,,3
Koti,finger,"yaala (finger, toe)",,2
Koti,fire,m-ooʈho,,2
Koti,fish,swi,,1
Koti,fly,membe,,4
Koti,full,wiitaala,,2
Koti,give,winkha,,3
Koti,go to,dhowa,,9
Koti,hair,nyuuli,,3
Koti,head,e-ʃwa,,3
Koti,hear,siila,,5
Koti,heart,rooho,,5
Koti,horn,nnyaka,,1
Koti,house,nyuupa,,2
Koti,kill,wuula,,2
Koti,knee,li-kutha,,3
Koti,know,cuwa,,5
Koti,laugh,otheya,,1
Koti,leaf,nthapa,,4
Koti,leg,m-uulu,,10
Koti,liver,hapa,,4
Koti,long,lepa (be long),,1
Koti,louse,ʃaawa,,5
Koti,man,n-lume,,1
Koti,many,ingi,,1
Koti,meat,nyama,,1
Koti,milk,leethi,,4
Koti,moon,mw-eezi,,1
Koti,mountain,mw-aako,,5
Koti,mouth,"n-lomo (lip, mouth)",,1
Koti,name,n-zina,,1
Koti,nail,"li-khwaru (fingernail, claw)",,2
Koti,neck,siiko,,1
Koti,new,phea,,1
Koti,night,?,,?
Koti,nose,phula ~ phuula,,4
Koti,one,mote,,1
Koti,path,"tarikhi (road, path)",,3
Koti,person,n-ʈhu,,1
Koti,rain,vuula,,1
Koti,rain (v),nya,,2
Koti,river,muuʈho,,8
Koti,root,n-tathaari,,2
Koti,sand,"n-ʃaka (sand, soil)",,4
Koti,see,w-oona,,1
Koti,seed,peewu,,2
Koti,short,ofupheya (be short),,1
Koti,"sick, be",lwele (sick) ~ lwaaziwa (be sick),,2
Koti,sit,w-iikhala,,1
Koti,skin,ʃapala,,9
Koti,sleep (v),lala,,1
Koti,small,ʈiʈhiiru,,2
Koti,smoke,loosi,,1
Koti,snake,nyookha,,1
Koti,speak,oʈakhula,,10
Koti,stand,weemela,,1
Koti,steal,wiiya,,1
Koti,stone,liwe,,1
Koti,sun,n-cuwa,,1
Koti,tail,n-khira,,1
Koti,thirst,nnyoʈha,,1
Koti,tongue,n-limi,,1
Koti,tooth,liino,,1
Koti,tree,muu-ʈhi,,4
Koti,two,wiri,,1
Koti,two,piiri,,
Koti,walk,weeʈa,,1
Koti,water,maati,,1
Koti,what,ni,,2
Koti,white,olakala (be white),,7
Koti,who,paani,,1
Koti,wind,pheevo,,5
Koti,woman,mw-aari,,2
Central_Makhuwa,all,otheene,,12
Central_Makhuwa,arm,moono,,4
Central_Makhuwa,ashes,ettuura,,5
Central_Makhuwa,bark,ni-kula,,2
Central_Makhuwa,belly,erukulu,,9
Central_Makhuwa,big,yuulupale,,3
Central_Makhuwa,bird,mwaapalame,,4
Central_Makhuwa,bite,o-luma,,2
Central_Makhuwa,black,o-ripa,,25
Central_Makhuwa,blood,ephome,,16
Central_Makhuwa,bone,nikhuva,,1
Central_Makhuwa,breast,nipele,,2
Central_Makhuwa,burn,paha,,3
Central_Makhuwa,cloud,neeku,,4
Central_Makhuwa,cold,rirya,,7
Central_Makhuwa,come,rwa,,2
Central_Makhuwa,dig,thipa,,2
Central_Makhuwa,die,?,,?
Central_Makhuwa,dog,mwalapwa,,1
Central_Makhuwa,drink,owurya,,9
Central_Makhuwa,dry,wuuma,,1
Central_Makhuwa,ear,naaru,,4
Central_Makhuwa,eat,lya,,1
Central_Makhuwa,egg,nooce,,22
Central_Makhuwa,elephant,e-tthepo,,2
Central_Makhuwa,eye,niitho,,1
Central_Makhuwa,fall,mora,,9
Central_Makhuwa,fat,ma-khura,,1
Central_Makhuwa,feather,ninri,,23
Central_Makhuwa,finger,e-katha,,15
Central_Makhuwa,fire,m-ooro,,2
Central_Makhuwa,fish,e-hopa,,3
Central_Makhuwa,fly,e-phepele,,14
Central_Makhuwa,full,sariha (to fill),,2
Central_Makhuwa,give,vaha,,1
Central_Makhuwa,go to,rowa,,9
Central_Makhuwa,hair,i-kharari,,17
Central_Makhuwa,head,mu-ru,,1
Central_Makhuwa,hear,w-iiwa,,1
Central_Makhuwa,heart,mu-rima,,3
Central_Makhuwa,horn,nnyaka,,1
Central_Makhuwa,house,empa,,2
Central_Makhuwa,kill,w-iiva,,1
Central_Makhuwa,knee,ni-kutha,,3
Central_Makhuwa,know,o-suwela,,5
Central_Makhuwa,laugh,o-ttheya,,1
Central_Makhuwa,leaf,ni-kukhu,,8
Central_Makhuwa,leg,mw-etto,,14
Central_Makhuwa,liver,hapa,,4
Central_Makhuwa,long,?,,?
Central_Makhuwa,louse,paraara,,17
Central_Makhuwa,man,mu-lopwana,,7
Central_Makhuwa,many,nceene,,14
Central_Makhuwa,meat,e-nama,,1
Central_Makhuwa,milk,e-leti,,4
Central_Makhuwa,moon,mw-eeri,,1
Central_Makhuwa,mountain,mw-aako,,5
Central_Makhuwa,mouth,e-yano,,3
Central_Makhuwa,name,n-sina,,1
Central_Makhuwa,nail,ni-karikhwa,,16
Central_Makhuwa,neck,e-xiko,,1
Central_Makhuwa,new,e-sya,,1
Central_Makhuwa,night,o-hiyu,,1
Central_Makhuwa,nose,e-phula,,4
Central_Makhuwa,one,?,,?
Central_Makhuwa,path,e-phiro,,8
Central_Makhuwa,person,mu-tthu,,1
Central_Makhuwa,rain,e-pula,,1
Central_Makhuwa,rain (v),?,,?
Central_Makhuwa,river,mu-ro,,8
Central_Makhuwa,root,mu-tathari,,29
Central_Makhuwa,sand,mi-haava,,2
Central_Makhuwa,see,w-oona,,1
Central_Makhuwa,seed,e-pyo,,2
Central_Makhuwa,short,o-khuveya,,1
Central_Makhuwa,"sick, be",?,,?
Central_Makhuwa,sit,o-kilaathi,,20
Central_Makhuwa,skin,e-sapala (animal),,9
Central_Makhuwa,skin,ni-khuli (human),,31
Central_Makhuwa,sleep (v),o-rupa,,22
Central_Makhuwa,small,e-khaani,,35
Central_Makhuwa,small,o-yeva,,36
Central_Makhuwa,smoke,mw-iixi,,1
Central_Makhuwa,snake,e-nowa,,1
Central_Makhuwa,speak,o-lavula,,8
Central_Makhuwa,stand,w-eemela,,1
Central_Makhuwa,steal,w-iiya,,1
Central_Makhuwa,stone,n-luku,,6
Central_Makhuwa,sun,n-suwa,,1
Central_Makhuwa,tail,mw-iila,,1
Central_Makhuwa,thirst,n-tthona,,5
Central_Makhuwa,tongue,n-lumi,,4
Central_Makhuwa,tooth,niino,,1
Central_Makhuwa,tree,mw-iri,,4
Central_Makhuwa,two,piili,,1
Central_Makhuwa,walk,w-eetta,,1
Central_Makhuwa,water,maasi,,1
Central_Makhuwa,what,exeeni,,2
Central_Makhuwa,white,o-tteela,,6
Central_Makhuwa,who,paani,,1
Central_Makhuwa,wind,e-pheyo,,5
Central_Makhuwa,woman,mu-thiyana,,16
Makhuwa_Nahara,all,otheene,,12
Makhuwa_Nahara,arm,moono,,4
Makhuwa_Nahara,ashes,ettuura,,5
Makhuwa_Nahara,bark,ni-kula,,2
Makhuwa_Nahara,belly,erukulu,,9
Makhuwa_Nahara,big,yuulupale,,3
Makhuwa_Nahara,bird,mwaanuni,,1
Makhuwa_Nahara,bite,o-luma,,2
Makhuwa_Nahara,black,o-riipa,,25
Makhuwa_Nahara,blood,e-phome,,16
Makhuwa_Nahara,bone,ni-khuva,,1
Makhuwa_Nahara,breast,ni-pele,,2
Makhuwa_Nahara,burn,o-paha,,3
Makhuwa_Nahara,cloud,neeku,,4
Makhuwa_Nahara,cold,oo-ririya,,7
Makhuwa_Nahara,come,o-wa,,2
Makhuwa_Nahara,dig,o-tthipa,,2
Makhuwa_Nahara,die,o-khwa,,1
Makhuwa_Nahara,dog,mwalapwa,,1
Makhuwa_Nahara,drink,owurya,,9
Makhuwa_Nahara,dry,oo-wuumma,,1
Makhuwa_Nahara,ear,naaru,,4
Makhuwa_Nahara,eat,oo-ja,,1
Makhuwa_Nahara,egg,nooje,,22
Makhuwa_Nahara,elephant,e-tthepo,,2
Makhuwa_Nahara,eye,niitho,,1
Makhuwa_Nahara,fall,o-mora,,9
Makhuwa_Nahara,fat,ma-khura,,1
Makhuwa_Nahara,feather,n-ttenka,,3
Makhuwa_Nahara,finger,ni-kokho,,16
Makhuwa_Nahara,fire,m-ooro,,2
Makhuwa_Nahara,fish,e-hopa,,3
Makhuwa_Nahara,fly,e-phepele,,14
Makhuwa_Nahara,full,oo-zala,,2
Makhuwa_Nahara,give,o-vaha,,1
Makhuwa_Nahara,go to,o-rowa,,9
Makhuwa_Nahara,hair,e-kharari,,17
Makhuwa_Nahara,head,mu-ru,,1
Makhuwa_Nahara,hear,w-inwa,,1
Makhuwa_Nahara,heart,n-rima,,3
Makhuwa_Nahara,horn,nyanka,,1
Makhuwa_Nahara,house,e-nupa,,2
Makhuwa_Nahara,kill,w-iiva,,1
Makhuwa_Nahara,knee,ni-kutha,,3
Makhuwa_Nahara,know,o-zuwela,,5
Makhuwa_Nahara,laugh,o-theyatheya,,1
Makhuwa_Nahara,leaf,ntaakuru,,33
Makhuwa_Nahara,leg,mw-etto,,14
Makhuwa_Nahara,liver,hapa,,4
Makhuwa_Nahara,long,oo-rakama,,7
Makhuwa_Nahara,louse,?,,?
Makhuwa_Nahara,man,n-lopwana,,7
Makhuwa_Nahara,many,anjeene,,14
Makhuwa_Nahara,many,khareere,,15
Makhuwa_Nahara,many,khazirere,,16
Makhuwa_Nahara,meat,e-nama,,1
Makhuwa_Nahara,milk,e-leeti,,4
Makhuwa_Nahara,moon,mw-eeri,,1
Makhuwa_Nahara,mountain,mw-aako,,5
Makhuwa_Nahara,mouth,e-yano,,3
Makhuwa_Nahara,name,n-zina,,1
Makhuwa_Nahara,nail,e-katha,,17
Makhuwa_Nahara,neck,e-xiko,,1
Makhuwa_Nahara,new,noovo,,14
Makhuwa_Nahara,night,o-hiyu,,1
Makhuwa_Nahara,nose,e-phula,,4
Makhuwa_Nahara,one,e-moza,,1
Makhuwa_Nahara,path,e-phiro,,8
Makhuwa_Nahara,person,n-tthu,,1
Makhuwa_Nahara,rain,e-pula,,1
Makhuwa_Nahara,rain (v),?,,?
Makhuwa_Nahara,river,n-ratthi,,28
Makhuwa_Nahara,root,n-tathaari,,29
Makhuwa_Nahara,sand,mi-thaakha,,4
Makhuwa_Nahara,see,w-oona,,1
Makhuwa_Nahara,seed,mmizo,,19
Makhuwa_Nahara,short,oo-khuveya,,1
Makhuwa_Nahara,"sick, be",?,,?
Makhuwa_Nahara,sit,w-onkoma,,21
Makhuwa_Nahara,skin,o-xatta (animal),,32
Makhuwa_Nahara,skin,e-kattakha (human),,33
Makhuwa_Nahara,sleep (v),o-rupa,,22
Makhuwa_Nahara,small,mwankhaani,,35
Makhuwa_Nahara,smoke,mw-iixi,,1
Makhuwa_Nahara,snake,e-nowa,,1
Makhuwa_Nahara,speak,o-lavula,,8
Makhuwa_Nahara,stand,w-eemela,,1
Makhuwa_Nahara,steal,w-iinya,,11
Makhuwa_Nahara,stone,n-luku,,6
Makhuwa_Nahara,sun,n-zuwa,,1
Makhuwa_Nahara,tail,mw-iila,,1
Makhuwa_Nahara,thirst,n-tthona,,5
Makhuwa_Nahara,tongue,n-lumi,,4
Makhuwa_Nahara,tooth,niinno,,1
Makhuwa_Nahara,tree,ntali,,18
Makhuwa_Nahara,two,piili,,1
Makhuwa_Nahara,walk,weetta,,1
Makhuwa_Nahara,water,maazi,,1
Makhuwa_Nahara,what,exeeni,,2
Makhuwa_Nahara,white,o-tteela,,6
Makhuwa_Nahara,who,pani,,1
Makhuwa_Nahara,wind,e-pheyo,,5
Makhuwa_Nahara,woman,n-thiyana,,16
Cuwabo,all,ote,,1
Cuwabo,arm,moono,,4
Cuwabo,ashes,mundduura,,21
Cuwabo,bark,ni-gula (tree bark),,2
Cuwabo,belly,e-rugulu,,9
Cuwabo,big,nddimuwa,,11
Cuwabo,bird,balame,,4
Cuwabo,bite,?,,?
Cuwabo,black,riba,,25
Cuwabo,blood,ni-kame,,7
Cuwabo,bone,ni-gogoddo,,5
Cuwabo,bone,ni-kuva,,1
Cuwabo,breast,ni-bele,,2
Cuwabo,burn,ddumeya,,4
Cuwabo,cloud,mu-rabo,,6
Cuwabo,cold,riidha,,18
Cuwabo,come,dha,,1
Cuwabo,dig,?,,?
Cuwabo,die,kwa,,1
Cuwabo,dog,mwanabwa,,1
Cuwabo,drink,mwa,,1
Cuwabo,dry,waabeedha,,3
Cuwabo,ear,i-yaru,,4
Cuwabo,eat,ja,,1
Cuwabo,egg,n-zayi,,6
Cuwabo,elephant,ttebo,,2
Cuwabo,elephant,dowu,,1
Cuwabo,eye,mento,,1
Cuwabo,fall,gwa,,1
Cuwabo,fat,ma-kura (oil),,1
Cuwabo,feather,mu-ttenga,,3
Cuwabo,finger,e-buno,,5
Cuwabo,fire,m-ootto,,2
Cuwabo,fish,ni-kuwa,,4
Cuwabo,fish,oba,,3
Cuwabo,fly,e-gwili,,5
Cuwabo,fly,cence,,6
Cuwabo,full,dhaaliha,,2
Cuwabo,give,vaha,,1
Cuwabo,go to,ku-inda,,2
Cuwabo,hair,n-ttittti,,2
Cuwabo,hair,ma-huzi,,5
Cuwabo,head,mu-solro,,4
Cuwabo,hear,iwa,,1
Cuwabo,heart,n-tima,,3
Cuwabo,horn,nnyaga,,1
Cuwabo,house,nyumba,,2
Cuwabo,kill,pa,,1
Cuwabo,knee,ni-boddo,,4
Cuwabo,knee,ni-kuta,,3
Cuwabo,know,ziwa,,1
Cuwabo,laugh,teya,,1
Cuwabo,leaf,n-taba,,4
Cuwabo,leaf,ni-kuku,,8
Cuwabo,leg,mw-eddo,,14
Cuwabo,liver,fwafwa,,4
Cuwabo,long,lapa,,1
Cuwabo,louse,talaawa,,6
Cuwabo,louse,ttubo,,7
Cuwabo,man,mu-lobwana,,7
Cuwabo,many,inji,,1
Cuwabo,meat,nama,,1
Cuwabo,milk,amata,,5
Cuwabo,milk,mu-kaka,,6
Cuwabo,moon,mw-eeri,,1
Cuwabo,mountain,?,,?
Cuwabo,mouth,mu-lomo,,1
Cuwabo,name,n-zina,,1
Cuwabo,nail,mu-ttotto,,3
Cuwabo,nail,"yaala (nail, claw)",,1
Cuwabo,neck,ni-kotti,,5
Cuwabo,new,o-pya,,1
Cuwabo,new,o-swa,,1
Cuwabo,night,nttiyu,,1
Cuwabo,nose,puno,,3
Cuwabo,one,modha,,1
Cuwabo,path,dila,,1
Cuwabo,person,mu-tthu,,1
Cuwabo,rain,mu-zogwe,,3
Cuwabo,rain (v),rubwa,,5
Cuwabo,river,y-iko,,9
Cuwabo,river,mw-iinje,,10
Cuwabo,root,mu-cici,,4
Cuwabo,sand,mu-cesa,,5
Cuwabo,see,ona,,1
Cuwabo,seed,mmidho,,19
Cuwabo,seed,bewu,,2
Cuwabo,short,?,,?
Cuwabo,"sick, be",?,,?
Cuwabo,sit,?,,?
Cuwabo,skin,ttebe (skin),,10
Cuwabo,sleep (v),gona,,7
Cuwabo,small,ñgoono,,13
Cuwabo,smoke,wici,,1
Cuwabo,snake,nowa,,1
Cuwabo,speak,loga,,11
Cuwabo,stand,w-iimela,,1
Cuwabo,steal,w-eeya,,1
Cuwabo,stone,n-lugu,,6
Cuwabo,sun,n-zuwa,,1
Cuwabo,tail,mw-iila,,1
Cuwabo,thirst,?,,?
Cuwabo,tongue,n-lumi,,4
Cuwabo,tooth,meeno,,1
Cuwabo,tree,mu-ri,,4
Cuwabo,two,ili,,1
Cuwabo,two,inddi,,1
Cuwabo,walk,w-eedda,,1
Cuwabo,water,maanje,,1
Cuwabo,what,chii,,1
Cuwabo,white,o-cena,,8
Cuwabo,who,aani,,1
Cuwabo,wind,pevo,,5
Cuwabo,woman,mw-áaðí,,2
Umbundu,all,osi,,1
Umbundu,arm,okwoko ~ okwokwo,,1
Umbundu,ashes,e-tiko,,6
Umbundu,bark,?,,?
Umbundu,belly,iino,,10
Umbundu,belly,ongutya ~ ongutwa,,11
Umbundu,big,tanda,,5
Umbundu,big,nene,,1
Umbundu,bird,onjila,,2
Umbundu,bite,hanha,,3
Umbundu,black,tekava,,8
Umbundu,blood,osonde,,3
Umbundu,bone,ekepa,,6
Umbundu,breast,ovele,,2
Umbundu,burn,pya,,1
Umbundu,cloud,elende,,7
Umbundu,cold,talala,,15
Umbundu,come,iya,,1
Umbundu,dig,fela,,17
Umbundu,die,fa,,1
Umbundu,dog,ombwa,,1
Umbundu,drink,nhwa,,1
Umbundu,dry,kutisa,,4
