Form_ID,Cognateset_ID,Cognate_ID,Comment
4209,blood3,4209,
4210,bone6,4210,
4211,breast2,4211,
4212,burn16,4212,
4213,cloud7,4213,
4214,cold15,4214,
4215,come1,4215,
4216,dig7,4216,
4217,die1,4217,
4218,dog1,4218,
4219,drink1,4219,
4220,dry2,4220,
4221,ear1,4221,
4222,eat1,4222,
4223,egg7,4223,
4224,elephant3,4224,
4225,eye1,4225,
4226,fall1,4226,
4227,fat4,4227,
4228,feather9,4228,
4229,finger1,4229,
4230,fire3,4230,
4231,fish5,4231,
4232,fly1,4232,
4233,full,4233,
4234,full1,4234,
4235,give3,4235,
4236,go to2,4236,
4237,hair1,4237,
4238,head1,4238,
4239,hear13,4239,
4240,heart3,4240,
4241,horn5,4241,
4242,house1,4242,
4243,kill1,4243,
4244,knee2,4244,
4245,know7,4245,
4246,laugh3,4246,
4247,leaf10,4247,
4248,leg3,4248,
4249,liver3,4249,
4250,long3,4250,
4251,louse1,4251,
4252,man1,4252,
4253,many1,4253,
4254,meat4,4254,
4255,milk2,4255,
4256,moon4,4256,
4257,mountain6,4257,
4258,mouth5,4258,
4259,name3,4259,
4260,nail1,4260,
4261,neck1,4261,
4262,new1,4262,
4263,night1,4263,
4264,nose1,4264,
4265,one1,4265,
4266,path1,4266,
4267,person1,4267,
4268,rain1,4268,
4269,rain (v)4,4269,
4270,river1,4270,
4271,root4,4271,
4272,sand1,4272,
4273,see4,4273,
4275,short1,4275,
4277,sit1,4277,
4278,skin11,4278,
4279,sleep (v)8,4279,
4280,small2,4280,
4281,smoke1,4281,
4282,snake1,4282,
4283,speak12,4283,
4284,stand3,4284,
4285,steal3,4285,
4286,stone7,4286,
4287,sun4,4287,
4288,tail1,4288,
4289,thirst1,4289,
4290,tongue2,4290,
4291,tooth2,4291,
4292,tree4,4292,
4293,two3,4293,
4295,water3,4295,
4297,white9,4297,
4299,wind6,4299,
4300,woman2,4300,
4301,all1,4301,
4302,arm1,4302,
4303,ashes6,4303,
4306,big1,4306,
4307,bird2,4307,
4308,bite2,4308,
4309,black10,4309,
4310,blood8,4310,
4311,bone6,4311,
4312,breast2,4312,
4313,burn16,4313,
4314,cloud8,4314,
4315,cold15,4315,
4316,come1,4316,
4317,dig7,4317,
4318,die1,4318,
4319,dog1,4319,
4320,drink1,4320,
4321,dry5,4321,
4322,ear1,4322,
4323,eat1,4323,
4324,egg1,4324,
4325,elephant3,4325,
4326,eye1,4326,
4327,fall1,4327,
4328,fat5,4328,
4329,feather9,4329,
4330,finger1,4330,
4331,fire5,4331,
4332,fish5,4332,
4333,fly1,4333,
4334,full,4334,
4335,full1,4335,
4336,give3,4336,
4337,go to2,4337,
4338,hair1,4338,
4339,head1,4339,
4340,hear13,4340,
4341,heart3,4341,
4342,horn10,4342,
4343,house1,4343,
4344,kill1,4344,
4345,knee2,4345,
4346,know1,4346,
4347,laugh3,4347,
4348,leaf10,4348,
4349,leg3,4349,
4350,liver3,4350,
4351,long4,4351,
4352,louse1,4352,
4353,man1,4353,
4354,many1,4354,
4355,meat3,4355,
4356,milk8,4356,
4357,moon4,4357,
4358,mountain6,4358,
4359,mouth6,4359,
4360,name1,4360,
4361,nail1,4361,
4362,neck1,4362,
4363,new1,4363,
4364,night1,4364,
4365,nose1,4365,
4366,one1,4366,
4367,path1,4367,
4368,person1,4368,
4369,rain4,4369,
4370,rain (v)4,4370,
4371,river1,4371,
4372,root4,4372,
4373,sand1,4373,
4374,see4,4374,
4376,short1,4376,
4377,"sick, be6",4377,
4378,sit8,4378,
4379,skin3,4379,
4380,sleep (v)3,4380,
4381,small2,4381,
4382,smoke1,4382,
4383,snake1,4383,
4384,speak12,4384,
4385,stand3,4385,
4386,steal3,4386,
4387,stone1,4387,
4388,sun4,4388,
4389,tail1,4389,
4390,thirst1,4390,
4391,tongue2,4391,
4392,tooth2,4392,
4393,tree4,4393,
4394,two3,4394,
4396,water2,4396,
4398,white4,4398,
4400,wind5,4400,
4401,woman2,4401,
4402,all1,4402,
4403,arm1,4403,
4404,ashes1,4404,
4407,big1,4407,
4408,bird2,4408,
4409,bite2,4409,
4410,black10,4410,
4411,blood8,4411,
4412,bone6,4412,
4413,breast2,4413,
4414,burn17,4414,
4415,cloud8,4415,
4416,cold15,4416,
4417,come1,4417,
4418,dig1,4418,
4419,die1,4419,
4420,dog1,4420,
4421,drink1,4421,
4422,dry5,4422,
4423,ear1,4423,
4424,eat1,4424,
4425,egg1,4425,
4426,elephant3,4426,
4427,eye1,4427,
4428,fall1,4428,
4429,fat4,4429,
4430,feather9,4430,
4431,finger1,4431,
4432,fire5,4432,
4433,fish5,4433,
4434,fly1,4434,
4435,full,4435,
4436,full1,4436,
4437,give1,4437,
4438,go to2,4438,
4439,hair1,4439,
4440,head1,4440,
4441,hear13,4441,
4442,heart6,4442,
4443,horn1,4443,
4444,house1,4444,
4445,kill4,4445,
4446,knee2,4446,
4447,know1,4447,
4448,laugh3,4448,
4449,leaf10,4449,
4450,leg3,4450,
4451,liver3,4451,
4452,long1,4452,
4453,louse1,4453,
4454,man1,4454,
4455,many1,4455,
4456,meat1,4456,
4457,milk2,4457,
4458,moon4,4458,
4459,mountain6,4459,
4460,mouth6,4460,
4461,name1,4461,
4462,nail1,4462,
4463,neck1,4463,
4464,new1,4464,
4465,night1,4465,
4466,nose1,4466,
4467,one1,4467,
4468,path1,4468,
4469,person1,4469,
4470,rain4,4470,
4471,rain (v)4,4471,
4472,river11,4472,
4473,root4,4473,
4474,sand1,4474,
4475,see4,4475,
4477,short1,4477,
4478,"sick, be6",4478,
4479,sit8,4479,
4480,skin3,4480,
4481,sleep (v)1,4481,
4482,small15,4482,
4483,smoke1,4483,
4484,snake1,4484,
4485,speak12,4485,
4486,stand4,4486,
4487,steal3,4487,
4488,stone1,4488,
4489,sun5,4489,
4490,tail1,4490,
4491,thirst1,4491,
4492,tongue2,4492,
4493,tooth2,4493,
4494,tree4,4494,
4495,two3,4495,
4497,water2,4497,
4499,white4,4499,
4501,wind5,4501,
4502,woman11,4502,
4503,all1,4503,
4504,arm1,4504,
4505,ashes1,4505,
4508,big1,4508,
4509,bird2,4509,
4510,bite2,4510,
4511,black10,4511,
4512,blood8,4512,
4513,bone6,4513,
4514,breast2,4514,
4515,burn6,4515,
4516,cloud9,4516,
4517,cold13,4517,
4518,come1,4518,
4519,dig8,4519,
4520,die1,4520,
4521,dog2,4521,
4522,drink1,4522,
4523,dry5,4523,
4524,ear1,4524,
4525,eat1,4525,
4526,egg1,4526,
4527,elephant3,4527,
4528,eye1,4528,
4529,fall1,4529,
4530,fat6,4530,
4531,feather9,4531,
4532,finger1,4532,
4533,fire1,4533,
4534,fish6,4534,
4535,fly1,4535,
4536,full,4536,
4537,full1,4537,
4538,give1,4538,
4539,go to2,4539,
4540,hair1,4540,
4541,head1,4541,
4542,hear7,4542,
4543,heart6,4543,
4544,horn10,4544,
4545,house1,4545,
4546,kill4,4546,
4547,knee2,4547,
4548,know1,4548,
4549,laugh3,4549,
4550,leaf10,4550,
4551,leg3,4551,
4552,liver3,4552,
4553,long3,4553,
4554,louse1,4554,
4555,man8,4555,
4556,many1,4556,
4557,meat1,4557,
4558,milk2,4558,
4559,moon1,4559,
4560,mountain6,4560,
4561,mouth6,4561,
4562,name1,4562,
4563,nail1,4563,
4564,neck1,4564,
4565,new1,4565,
4566,night1,4566,
4567,nose1,4567,
4568,one1,4568,
4569,path1,4569,
4570,person1,4570,
4571,rain4,4571,
4572,rain (v)4,4572,
4573,river12,4573,
4574,root4,4574,
4575,sand1,4575,
4576,see4,4576,
4578,short1,4578,
4579,"sick, be6",4579,
4580,sit9,4580,
4581,skin4,4581,
4582,sleep (v)1,4582,
4583,small7,4583,
4584,smoke1,4584,
4585,snake1,4585,
4586,speak12,4586,
4587,stand5,4587,
4588,steal3,4588,
4589,stone1,4589,
4590,sun5,4590,
4591,tail1,4591,
4592,thirst1,4592,
4593,tongue2,4593,
4594,tooth2,4594,
4595,tree4,4595,
4596,two3,4596,
4598,water1,4598,
4600,white10,4600,
4602,wind5,4602,
4603,woman2,4603,
4604,all1,4604,
4606,ashes1,4606,
4609,big1,4609,
4610,bird2,4610,
4611,bite2,4611,
4613,blood3,4613,
4614,bone6,4614,
4616,burn1,4616,
4617,cloud10,4617,
4618,cold15,4618,
4619,come1,4619,
4620,dig17,4620,
4621,die1,4621,
4622,dog1,4622,
4623,drink1,4623,
4626,eat1,4626,
4627,egg1,4627,
4629,eye1,4629,
4630,fall2,4630,
4631,fat2,4631,
4632,feather9,4632,
4633,finger1,4633,
4634,fire1,4634,
4638,give6,4638,
4639,go to1,4639,
4641,head5,4641,
4642,hear2,4642,
4643,heart3,4643,
4644,horn10,4644,
4645,house2,4645,
4646,kill1,4646,
4647,knee2,4647,
4648,know1,4648,
4649,laugh3,4649,
4650,leaf10,4650,
4655,man9,4655,
4656,many1,4656,
4657,meat4,4657,
4658,milk2,4658,
4659,moon4,4659,
4660,mountain1,4660,
4662,name1,4662,
4663,nail5,4663,
4665,new1,4665,
4667,nose1,4667,
4668,one1,4668,
4669,path1,4669,
4670,person1,4670,
4671,rain1,4671,
4672,rain (v)4,4672,
4673,river5,4673,
4674,root4,4674,
4675,sand1,4675,
4676,see4,4676,
4678,short1,4678,
4680,sit1,4680,
4681,skin4,4681,
4682,sleep (v)3,4682,
4683,small16,4683,
4684,smoke1,4684,
4686,speak12,4686,
4687,stand2,4687,
4688,steal3,4688,
4690,sun5,4690,
4691,tail1,4691,
4692,thirst1,4692,
4693,tongue2,4693,
4694,tooth2,4694,
4695,tree4,4695,
4696,two3,4696,
4698,water3,4698,
4702,wind2,4702,
4703,woman2,4703,
4704,all1,4704,
4705,arm1,4705,
4706,ashes1,4706,
4707,bark6,4707,
4708,belly5,4708,
4709,big1,4709,
4710,bird2,4710,
4711,bite2,4711,
4713,blood3,4713,
4714,bone6,4714,
4715,breast2,4715,
4716,burn1,4716,
4717,cloud3,4717,
4718,cold15,4718,
4719,come1,4719,
4720,dig17,4720,
4721,dig17,4721,
4722,die1,4722,
4723,dog1,4723,
4724,drink1,4724,
4725,dry2,4725,
4726,ear1,4726,
4727,eat1,4727,
4728,egg1,4728,
4729,elephant4,4729,
4730,elephant3,4730,
4731,eye1,4731,
4732,fall1,4732,
4733,fat2,4733,
4734,feather9,4734,
4735,finger1,4735,
4736,fire1,4736,
4737,fish1,4737,
4738,fly1,4738,
4739,full2,4739,
4740,give1,4740,
4741,go to1,4741,
4742,hair1,4742,
4743,head1,4743,
4744,hear2,4744,
4745,heart3,4745,
4746,horn10,4746,
4747,house2,4747,
4748,kill1,4748,
4749,knee2,4749,
4750,know1,4750,
4751,know1,4751,
4752,laugh3,4752,
4753,leaf10,4753,
4754,leg10,4754,
4755,liver3,4755,
4756,long1,4756,
4757,louse1,4757,
4758,man1,4758,
4759,man23,4759,
4760,many4,4760,
4761,meat4,4761,
4762,milk2,4762,
4763,moon4,4763,
4764,mountain6,4764,
4765,mouth2,4765,
4766,name1,4766,
4767,nail1,4767,
4768,neck1,4768,
4769,new1,4769,
4770,night1,4770,
4771,nose1,4771,
4772,one1,4772,
4773,one,4773,
4774,path1,4774,
4775,person1,4775,
4776,rain1,4776,
4777,rain (v)4,4777,
4778,river5,4778,
4779,root4,4779,
4780,sand1,4780,
4781,see5,4781,
4782,seed1,4782,
4783,short1,4783,
4784,"sick, be6",4784,
4786,skin4,4786,
4787,sleep (v)9,4787,
4788,small4,4788,
4789,smoke1,4789,
4790,snake1,4790,
4791,speak12,4791,
4792,stand2,4792,
4793,steal3,4793,
4794,stone2,4794,
4795,sun5,4795,
4796,tail1,4796,
4797,thirst1,4797,
4798,tongue2,4798,
4799,tooth2,4799,
4800,tree4,4800,
4801,two3,4801,
4802,walk1,4802,
4803,water3,4803,
4804,what1,4804,
4805,white11,4805,
4806,who2,4806,
4807,wind5,4807,
4808,woman2,4808,
4809,all1,4809,
4810,arm1,4810,
4811,ashes16,4811,
4812,bark6,4812,
4813,belly5,4813,
4814,big1,4814,
4815,bird2,4815,
4816,bite2,4816,
4817,black27,4817,
4818,blood17,4818,
4819,bone6,4819,
4820,breast9,4820,
4821,burn24,4821,
4822,cloud10,4822,
4823,cold15,4823,
4824,come1,4824,
4826,die1,4826,
4827,dog1,4827,
4828,drink1,4828,
4829,dry2,4829,
4830,ear1,4830,
4831,eat1,4831,
4832,egg1,4832,
4834,eye1,4834,
4836,fat11,4836,
4837,feather9,4837,
4839,fire1,4839,
4842,full13,4842,
4843,give11,4843,
4844,go to4,4844,
4845,hair1,4845,
4846,head1,4846,
4847,hear2,4847,
4848,heart3,4848,
4849,horn10,4849,
4850,house12,4850,
4851,kill1,4851,
4852,knee2,4852,
4853,know1,4853,
4855,leaf10,4855,
4856,leg10,4856,
4857,liver3,4857,
4858,long1,4858,
4859,louse1,4859,
4860,man1,4860,
4861,many1,4861,
4862,meat4,4862,
4864,moon1,4864,
4865,mountain1,4865,
4866,mouth2,4866,
4867,name1,4867,
4868,nail1,4868,
4869,neck1,4869,
4871,night1,4871,
4872,nose1,4872,
4873,one1,4873,
4874,path1,4874,
4875,person1,4875,
4876,rain1,4876,
4879,root4,4879,
4880,sand18,4880,
4881,see1,4881,
4882,seed1,4882,
4885,sit1,4885,
4886,skin4,4886,
4887,sleep (v)3,4887,
4888,small16,4888,
4889,smoke1,4889,
4892,stand2,4892,
4895,sun5,4895,
4896,tail1,4896,
4898,tongue2,4898,
4899,tooth2,4899,
4900,tree4,4900,
4901,two3,4901,
4902,walk1,4902,
4903,water3,4903,
4904,what1,4904,
4905,white11,4905,
4906,who2,4906,
4908,woman2,4908,
4909,all1,4909,
4910,arm1,4910,
4911,ashes1,4911,
4912,bark12,4912,
4913,bark13,4913,
4914,belly1,4914,
4915,big1,4915,
4916,big6,4916,
4917,bird2,4917,
4918,bite2,4918,
4919,black11,4919,
4920,blood9,4920,
4921,bone1,4921,
4922,breast2,4922,
4923,burn1,4923,
4924,cloud11,4924,
4925,cold9,4925,
4926,cold19,4926,
4927,cold15,4927,
4928,come1,4928,
4929,dig18,4929,
4930,dig1,4930,
4931,die1,4931,
4932,dog1,4932,
4933,drink1,4933,
4934,dry2,4934,
4935,ear1,4935,
4936,eat1,4936,
4937,egg1,4937,
4938,elephant1,4938,
4939,eye1,4939,
4940,fall1,4940,
4941,fat2,4941,
4942,feather9,4942,
4943,finger1,4943,
4944,fire1,4944,
4945,fish7,4945,
4946,fly1,4946,
4947,full1,4947,
4948,give1,4948,
4949,go to1,4949,
4950,go to10,4950,
4951,hair7,4951,
4952,head4,4952,
4953,hear1,4953,
4954,heart3,4954,
4956,house1,4956,
4957,kill5,4957,
4958,kill1,4958,
4959,knee2,4959,
4960,know1,4960,
4961,laugh3,4961,
4962,leaf10,4962,
4963,leg4,4963,
4964,leg5,4964,
4965,liver3,4965,
4966,long1,4966,
4967,louse1,4967,
4968,man1,4968,
4969,many1,4969,
4970,meat1,4970,
4971,milk1,4971,
4972,moon1,4972,
4973,mountain1,4973,
4974,mouth2,4974,
4975,name1,4975,
4976,nail1,4976,
4977,neck1,4977,
4978,neck5,4978,
4979,new1,4979,
4980,night1,4980,
4981,nose1,4981,
4982,one1,4982,
4983,path1,4983,
4984,person1,4984,
4986,rain (v)4,4986,
4987,river13,4987,
4988,root4,4988,
4989,sand1,4989,
4990,see1,4990,
4991,seed4,4991,
4992,short1,4992,
4993,"sick, be6",4993,
4994,sit4,4994,
4995,skin3,4995,
4996,sleep (v)1,4996,
4997,small6,4997,
4998,small17,4998,
4999,smoke1,4999,
5000,snake1,5000,
5001,speak15,5001,
5002,stand4,5002,
5003,steal3,5003,
5004,stone1,5004,
5005,sun1,5005,
5006,tail1,5006,
5007,thirst1,5007,
5008,tongue2,5008,
5009,tooth2,5009,
5010,tree4,5010,
5011,two3,5011,
5012,walk1,5012,
5013,water3,5013,
5015,white12,5015,
5016,who1,5016,
5017,wind5,5017,
5018,woman2,5018,
5019,all8,5019,
5021,ashes1,5021,
5022,bark1,5022,
5023,belly4,5023,
5024,big3,5024,
5025,bird1,5025,
5026,bite2,5026,
5027,black1,5027,
5028,blood1,5028,
5029,bone1,5029,
5030,breast2,5030,
5031,burn1,5031,
5032,cloud12,5032,
5033,cold11,5033,
5034,come1,5034,
5035,dig1,5035,
5036,die1,5036,
5037,dog1,5037,
5038,drink1,5038,
5039,dry2,5039,
5040,dry6,5040,
5041,ear1,5041,
5042,eat1,5042,
5043,egg1,5043,
5044,elephant1,5044,
5045,eye1,5045,
5046,fall1,5046,
5047,fat2,5047,
5048,feather1,5048,
5049,finger1,5049,
5050,fire1,5050,
5051,fish1,5051,
5052,fly1,5052,
5053,full1,5053,
5054,give1,5054,
5055,go to2,5055,
5056,hair2,5056,
5057,head4,5057,
5058,hear1,5058,
5059,heart1,5059,
5061,house1,5061,
5062,kill2,5062,
5063,knee1,5063,
5064,know1,5064,
5065,laugh1,5065,
5066,leaf11,5066,
5067,leg6,5067,
5068,liver6,5068,
5069,long1,5069,
5071,man19,5071,
5072,many1,5072,
5073,meat1,5073,
5074,milk9,5074,
5075,moon1,5075,
5076,mountain1,5076,
5077,mouth7,5077,
5078,mouth1,5078,
5079,name1,5079,
5082,new1,5082,
5083,night1,5083,
5084,nose1,5084,
5085,one3,5085,
5086,path1,5086,
5087,person1,5087,
5088,rain1,5088,
5089,rain (v)2,5089,
5090,river5,5090,
5091,root4,5091,
5092,sand6,5092,
5093,see1,5093,
5095,short1,5095,
5096,"sick, be11",5096,
5097,sit4,5097,
5099,sleep (v)10,5099,
5100,sleep (v)3,5100,
5101,small18,5101,
5102,smoke1,5102,
5103,snake1,5103,
5104,speak16,5104,
5105,stand1,5105,
5106,steal1,5106,
5107,stone1,5107,
5108,sun1,5108,
5110,thirst1,5110,
5111,tongue1,5111,
5112,tooth1,5112,
5113,tree4,5113,
5114,two1,5114,
5115,walk1,5115,
5116,water1,5116,
5117,what1,5117,
5118,white3,5118,
5119,who1,5119,
5120,wind2,5120,
5121,woman2,5121,
5122,all8,5122,
5123,arm2,5123,
5124,ashes1,5124,
5125,bark1,5125,
5126,belly12,5126,
5127,belly4,5127,
5128,big7,5128,
5129,bird1,5129,
5130,bite2,5130,
5131,black1,5131,
5132,blood1,5132,
5133,bone1,5133,
5134,breast2,5134,
5135,burn1,5135,
5136,cloud12,5136,
5137,cold11,5137,
5138,come1,5138,
5139,dig1,5139,
5140,die1,5140,
5141,die1,5141,
5142,dog1,5142,
5143,drink1,5143,
5144,dry6,5144,
5145,ear1,5145,
5146,eat1,5146,
5147,egg1,5147,
5148,elephant1,5148,
5149,eye1,5149,
5150,fall1,5150,
5151,fat2,5151,
5152,feather1,5152,
5153,feather1,5153,
5154,finger1,5154,
5155,fire1,5155,
5156,fish1,5156,
5157,fly1,5157,
5158,full1,5158,
5159,give1,5159,
5160,go to2,5160,
5161,hair1,5161,
5162,head4,5162,
5163,hear1,5163,
5164,heart1,5164,
5165,horn3,5165,
5166,house1,5166,
5167,kill2,5167,
5168,knee1,5168,
5169,know1,5169,
5170,laugh1,5170,
5171,leaf11,5171,
5172,leg7,5172,
5173,leg6,5173,
5174,liver6,5174,
5175,long1,5175,
5176,louse1,5176,
5177,man19,5177,
5178,many1,5178,
5179,meat1,5179,
5180,milk9,5180,
5181,moon1,5181,
5182,mountain1,5182,
5183,mouth7,5183,
5184,mouth8,5184,
5185,name1,5185,
5186,nail1,5186,
5187,neck1,5187,
5188,new1,5188,
5189,night1,5189,
5190,nose1,5190,
5191,one3,5191,
5192,path1,5192,
5193,person1,5193,
5194,rain1,5194,
5195,rain (v)2,5195,
5196,river5,5196,
5197,root4,5197,
5198,sand20,5198,
5199,see1,5199,
5200,seed2,5200,
5201,short1,5201,
5202,"sick, be11",5202,
5203,sit4,5203,
5204,skin1,5204,
5205,sleep (v)3,5205,
5206,sleep (v)10,5206,
5207,small18,5207,
5208,smoke1,5208,
5209,snake1,5209,
5210,speak16,5210,
5211,stand1,5211,
5212,steal1,5212,
5213,stone1,5213,
5214,sun1,5214,
5215,tail1,5215,
5216,thirst1,5216,
5217,tongue1,5217,
5218,tooth1,5218,
5219,tree4,5219,
5220,two1,5220,
5221,walk1,5221,
5222,water1,5222,
5223,what1,5223,
5224,white3,5224,
5225,who1,5225,
5226,wind2,5226,
5227,woman2,5227,
5228,woman12,5228,
5230,arm1,5230,
5231,ashes2,5231,
5232,bark7,5232,
5233,belly8,5233,
5235,bird5,5235,
5236,bite2,5236,
5238,blood1,5238,
5239,bone7,5239,
5240,breast4,5240,
5241,burn1,5241,
5242,burn1,5242,
5243,cloud13,5243,
5246,dig9,5246,
5247,die1,5247,
5248,dog1,5248,
5249,drink1,5249,
5250,dry1,5250,
5251,ear2,5251,
5252,eat1,5252,
5253,egg6,5253,
5254,elephant1,5254,
5255,eye1,5255,
5256,fall1,5256,
5257,fat1,5257,
5258,feather10,5258,
5259,feather11,5259,
5260,finger1,5260,
5261,fire2,5261,
5262,fish8,5262,
5263,fly1,5263,
5264,full2,5264,
5265,give1,5265,
5266,go to2,5266,
5267,hair8,5267,
5268,head4,5268,
5269,hear1,5269,
5270,heart1,5270,
5271,horn1,5271,
5273,kill2,5273,
5274,knee1,5274,
5275,know1,5275,
5276,laugh1,5276,
5277,leaf12,5277,
5278,leg8,5278,
5282,man1,5282,
5284,meat1,5284,
5285,milk6,5285,
5286,moon1,5286,
5288,mouth1,5288,
5289,name7,5289,
5290,nail1,5290,
5291,neck7,5291,
5293,night1,5293,
5294,nose3,5294,
5296,path1,5296,
5297,person1,5297,
5298,rain1,5298,
5299,rain (v)2,5299,
5300,river1,5300,
5301,river14,5301,
5302,root4,5302,
5303,sand7,5303,
5305,seed5,5305,
5308,sit1,5308,
5309,skin12,5309,
5310,sleep (v)1,5310,
5312,smoke1,5312,
5313,snake1,5313,
5314,speak10,5314,
5315,stand6,5315,
5316,steal1,5316,
5317,stone1,5317,
5318,sun1,5318,
5319,tail5,5319,
5321,tongue1,5321,
5322,tooth1,5322,
5323,tree4,5323,
5325,walk6,5325,
5326,water4,5326,
5328,white8,5328,
5330,wind5,5330,
5331,woman2,5331,
5333,arm1,5333,
5334,ashes2,5334,
5335,bark14,5335,
5336,belly8,5336,
5338,bird5,5338,
5339,bite2,5339,
5340,black1,5340,
5341,blood1,5341,
5342,bone5,5342,
5343,breast4,5343,
5344,burn1,5344,
5345,burn1,5345,
5346,cloud14,5346,
5347,cold11,5347,
5349,dig9,5349,
5350,dig2,5350,
5351,die1,5351,
5352,dog1,5352,
5353,drink1,5353,
5354,dry1,5354,
5355,ear2,5355,
5356,eat1,5356,
5357,egg5,5357,
5358,elephant1,5358,
5359,eye1,5359,
5360,fall1,5360,
5361,fat1,5361,
5362,feather3,5362,
5363,finger1,5363,
5364,fire2,5364,
5365,fish8,5365,
5366,fly1,5366,
5367,full,5367,
5368,full2,5368,
5369,give1,5369,
5370,go to2,5370,
5371,hair8,5371,
5372,head4,5372,
5373,hear1,5373,
5374,heart1,5374,
5375,horn1,5375,
5377,kill2,5377,
5378,knee1,5378,
5379,know1,5379,
5380,laugh1,5380,
5381,leaf13,5381,
5382,leg8,5382,
5386,man1,5386,
5387,many1,5387,
5388,meat1,5388,
5389,milk6,5389,
5390,moon1,5390,
5392,mouth1,5392,
5393,name7,5393,
5394,nail1,5394,
5397,night1,5397,
5398,nose3,5398,
5400,path1,5400,
5401,person1,5401,
5402,rain1,5402,
5403,rain (v)2,5403,
5404,river1,5404,
5405,root4,5405,
5406,sand7,5406,
5408,seed2,5408,
5411,sit1,5411,
5412,skin6,5412,
5413,sleep (v)1,5413,
5414,small5,5414,
5415,smoke1,5415,
5416,snake1,5416,
5417,speak10,5417,
5418,stand6,5418,
5419,steal1,5419,
5420,stone1,5420,
5421,sun1,5421,
5422,tail5,5422,
5424,tongue1,5424,
5425,tooth1,5425,
5426,tree4,5426,
5428,walk6,5428,
5429,water4,5429,
5431,white8,5431,
5433,wind5,5433,
5434,woman2,5434,
5436,arm1,5436,
5437,ashes2,5437,
5438,bark7,5438,
5439,belly8,5439,
5441,bird5,5441,
5442,bite2,5442,
5444,blood1,5444,
5445,bone1,5445,
5446,breast4,5446,
5447,burn12,5447,
5448,burn1,5448,
5449,cloud13,5449,
5452,dig2,5452,
5453,die1,5453,
5454,dog1,5454,
5455,drink1,5455,
5457,ear2,5457,
5458,eat1,5458,
5459,egg6,5459,
5460,elephant1,5460,
5461,eye1,5461,
5462,fall1,5462,
5463,fat1,5463,
5464,feather10,5464,
5465,finger1,5465,
5466,fire2,5466,
5467,fish8,5467,
5468,fly1,5468,
5469,full2,5469,
5470,give1,5470,
5471,go to2,5471,
5472,hair8,5472,
5473,head4,5473,
5474,hear1,5474,
5475,heart1,5475,
5476,horn1,5476,
5478,kill2,5478,
5479,knee1,5479,
5480,know1,5480,
5481,laugh1,5481,
5482,leaf13,5482,
5483,leg8,5483,
5487,man1,5487,
5489,meat1,5489,
5490,milk6,5490,
5491,moon1,5491,
5493,mouth1,5493,
5494,name7,5494,
5495,nail1,5495,
5496,neck7,5496,
5498,night1,5498,
5499,nose3,5499,
5501,path1,5501,
5502,person1,5502,
5503,rain1,5503,
5504,rain (v)2,5504,
5505,river1,5505,
5506,root4,5506,
5507,sand8,5507,
5509,seed5,5509,
5510,short1,5510,
5512,sit1,5512,
5513,skin6,5513,
5514,sleep (v)11,5514,
5515,small5,5515,
5516,smoke1,5516,
5517,snake1,5517,
5518,speak10,5518,
5519,stand6,5519,
5520,steal1,5520,
5521,stone1,5521,
5522,sun1,5522,
5523,tail5,5523,
5525,tongue1,5525,
5526,tooth1,5526,
5527,tree4,5527,
5529,walk6,5529,
5530,water4,5530,
5532,white8,5532,
5534,wind5,5534,
5535,woman2,5535,
5536,all1,5536,
5537,arm1,5537,
5538,ashes2,5538,
5539,bark7,5539,
5540,belly8,5540,
5541,belly15,5541,
5543,bird5,5543,
5544,bite2,5544,
5545,black1,5545,
5546,blood4,5546,
5547,bone5,5547,
5548,breast4,5548,
5549,burn3,5549,
5550,burn18,5550,
5551,burn1,5551,
5552,cloud13,5552,
5553,cold20,5553,
5555,dig1,5555,
5556,dig11,5556,
5557,die1,5557,
5558,dog1,5558,
5559,drink1,5559,
5560,drink2,5560,
5562,ear2,5562,
5563,eat1,5563,
5564,egg5,5564,
5565,elephant1,5565,
5566,eye1,5566,
5567,fall1,5567,
5568,fall3,5568,
5569,fat1,5569,
5570,feather3,5570,
5571,feather7,5571,
5572,finger1,5572,
5573,fire1,5573,
5574,fish8,5574,
5575,fly1,5575,
5576,full2,5576,
5577,give1,5577,
5578,go to2,5578,
5579,hair8,5579,
5580,head4,5580,
5581,hear1,5581,
5582,heart1,5582,
5583,horn1,5583,
5585,kill2,5585,
5586,knee1,5586,
5587,knee5,5587,
5588,know1,5588,
5589,laugh1,5589,
5590,leaf12,5590,
5591,leg15,5591,
5595,man10,5595,
5596,many1,5596,
5597,meat1,5597,
5598,milk6,5598,
5599,milk3,5599,
5600,moon1,5600,
5602,mouth1,5602,
5603,name1,5603,
5604,name2,5604,
5605,nail1,5605,
5606,neck7,5606,
5608,night1,5608,
5609,nose3,5609,
5611,path1,5611,
5612,person1,5612,
5613,rain1,5613,
5614,rain (v)2,5614,
5615,river14,5615,
5616,river6,5616,
5617,root12,5617,
5618,root13,5618,
5619,sand7,5619,
5620,sand9,5620,
5622,seed2,5622,
5623,seed6,5623,
5624,short1,5624,
5626,sit1,5626,
5627,skin6,5627,
5628,skin13,5628,
5629,sleep (v)11,5629,
5630,small5,5630,
5631,smoke1,5631,
5632,snake1,5632,
5633,speak2,5633,
5634,speak3,5634,
5635,stand6,5635,
5636,stand1,5636,
5637,steal1,5637,
5638,steal6,5638,
5639,stone1,5639,
